protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,attn,paw_vy,a1,8,36280321,0.0572840910989216,438.71002197265625,247.80612182617188,0.2447786436247963,1049,-0.2152076318632284,-0.1075596841404338,56
cv,session_loso,mean,paw_vy,a1,9,4aa1d525,0.0620566104977385,340.28741455078125,199.15756225585935,0.265727992327653,3060,-0.1108353546041501,-0.0406405190623617,117
cv,session_loso,attn,paw_vy,a1,9,4aa1d525,0.1003439000699447,333.2697448730469,194.68569946289065,0.3378887341316394,3060,-0.0963220923605656,-0.0091846817080658,117
cv,session_loso,mean,paw_vy,a1,10,5455a21c,-0.1135658450587961,447.3410034179688,272.92266845703125,-0.1084231036600712,896,-0.1435996853310813,-0.1203967046832403,47
cv,session_loso,attn,paw_vy,a1,10,5455a21c,-0.1132995031670307,447.2874755859375,272.58380126953125,-0.0920341494071774,896,-0.2111470700513306,-0.1105084772373199,47
cv,session_loso,mean,paw_vy,a1,11,5569f363,0.0654496642787555,462.7746276855469,295.3430480957031,0.2755653330807144,2569,-0.2386981247093716,-0.0938571659513035,88
cv,session_loso,attn,paw_vy,a1,11,5569f363,0.0595335022734178,464.2370910644531,296.2141418457031,0.2549049123265051,2569,-0.3038923820531,-0.0919640533602407,88
cv,session_loso,mean,paw_vy,a1,12,57b5ae8f,0.0349178710858274,501.1026306152344,262.6767883300781,0.210069625916573,2261,0.0083620055495854,0.0099657468958905,100
cv,session_loso,attn,paw_vy,a1,12,57b5ae8f,0.0823260964782155,488.6396484375,261.7602233886719,0.2994048322308796,2261,0.0525521275727194,0.0659661014497891,100
cv,session_loso,mean,paw_vy,a1,13,5adab0b7,0.0234954229516765,415.2125549316406,244.5125274658203,0.208981557213129,2505,-0.1360702219761535,-0.0764967224926882,96
cv,session_loso,attn,paw_vy,a1,13,5adab0b7,0.0240962068840199,415.0847778320313,241.3945159912109,0.2133681963533084,2505,-0.0949356385290473,-0.0306340830558828,96
cv,session_loso,mean,paw_vy,a1,14,5ec72172,0.0083820169393117,411.67083740234375,264.6141662597656,0.1392525204509876,2576,-0.6180280013369328,-0.1146509260120396,94
cv,session_loso,attn,paw_vy,a1,14,5ec72172,0.0011034180549405,413.1789245605469,263.6691589355469,0.0774009113314479,2576,-0.2929336990712061,-0.079765260908402,94
cv,session_loso,mean,paw_vy,a1,15,626126d5,0.1686002323707116,242.94761657714844,123.8174285888672,0.4603634903776178,4695,-3.641845689829474,0.0556913184339342,237
cv,session_loso,attn,paw_vy,a1,15,626126d5,0.1807649303935696,241.1637115478516,122.61801147460938,0.4660458048187688,4695,-3.846014505881168,0.1018808788800451,237
cv,session_loso,mean,paw_vy,a1,16,62902992,0.0094240128989028,395.8667602539063,238.70346069335935,0.2916642973691305,1381,-0.1422773296882404,-0.0401604087245153,54
cv,session_loso,attn,paw_vy,a1,16,62902992,0.0346560117204083,390.7924499511719,235.4145965576172,0.2748692106571723,1381,-0.1033308711611175,-0.0239567757626611,54
cv,session_loso,mean,paw_vy,a1,17,6f36868f,0.0240589106146266,267.3526306152344,141.1903533935547,0.2066181910423829,1128,-0.3669744056740809,-0.1300331174248838,47
cv,session_loso,attn,paw_vy,a1,17,6f36868f,0.0100836690383252,269.260009765625,141.35719299316406,0.1742950385566674,1128,-0.3469837039402931,-0.1070162414473288,47
cv,session_loso,mean,paw_vy,a1,18,6f6d2c8e,-0.0603747843779467,659.8465576171875,353.5826110839844,-0.08936458791998,2015,-0.3603002886028837,-0.0332492251823912,89
cv,session_loso,attn,paw_vy,a1,18,6f6d2c8e,-0.0817459906974595,666.4628295898438,361.7196044921875,-0.1953905666790427,2015,-0.3516441532771292,-0.0797377374729504,89
cv,session_loso,mean,paw_vy,a1,19,77e6dc6a,0.0276020355517766,527.2867431640625,339.4244079589844,0.1707769004839525,2371,-0.1011407049817437,-0.0548649291019849,88
cv,session_loso,attn,paw_vy,a1,19,77e6dc6a,0.0247411055854255,528.0618286132812,347.1304931640625,0.1601626326104153,2371,-0.0811727587205439,-0.0331048362465106,88
cv,session_loso,mean,paw_vy,a1,20,78b4fff5,0.0321907135093518,522.8909912109375,288.4631042480469,0.1836018678792481,6139,-0.8234987223695749,-0.0795865427716195,256
cv,session_loso,attn,paw_vy,a1,20,78b4fff5,0.0274985928445525,524.156982421875,289.4016418457031,0.1716783242752418,6139,-0.7288847721068443,-0.0608901380514437,256
cv,session_loso,mean,paw_vy,a1,21,7bee9f09,0.0483940853752085,351.1754455566406,187.70269775390625,0.2204464042853567,613,-0.0587266535870582,-0.0195157079240448,29
